"Term","Catalog.Nbr","Acad.Prog","ID","Grade_numeric","Grade_character"
2022,"B1","CB023",1995,41,NA
2022,"B1","CB004",2133,23,NA
2022,"B1","CB003",2475,42,NA
2022,"B1","CB003",2285,71,NA
2022,"B1","CB003",2363,99,NA
2022,"B1","CB004",2275,30,NA
2022,"B1","CB003",2513,61,NA
2022,"B1","CB001",2090,NA,"DPR"
2022,"B1","CB003",2405,78,NA
2022,"B1","CB003",2473,62,NA
2022,"B1","CB001",2450,NA,"INC"
2022,"B1","CB024",2383,25,NA
2022,"B1","SB001",2487,45,NA
2022,"B1","CB003",2541,79,NA
2022,"B1","CB025",2425,60,NA
2022,"B1","CB004",2306,NA,"AB"
2022,"B1","SB001",2216,NA,"UP"
2022,"B1","SB001",1966,41,NA
2022,"B1","CB019",1817,54,NA
2022,"B1","SB001",1754,67,NA
2022,"B1","CB001",2258,18,NA
2022,"B1","CB003",2377,NA,"49A"
2022,"B1","CB003",2399,88,NA
2022,"B1","CB003",2248,79,NA
2022,"B1","CB001",814,NA,"DPR"
2015,"B2","CB019",42,64,NA
2015,"B2","CB001",81,41,NA
2015,"B2","CB025",142,54,NA
2015,"B2","SB001",106,64,NA
2015,"B2","CB003",198,75,NA
2015,"B2","SB001",90,56,NA
2015,"B2","CB003",98,72,NA
2015,"B2","SB001",121,60,NA
2015,"B2","CB011",6,59,NA
2015,"B2","CB003",194,78,NA
2015,"B2","CB019",141,79,NA
2015,"B2","CB003",213,87,NA
2015,"B2","CB003",176,57,NA
2015,"B2","CB019",38,52,NA
2015,"B2","CB019",203,56,NA
2015,"B2","CB019",133,71,NA
2015,"B2","CB003",326,62,NA
2015,"B2","CB003",208,75,NA
2015,"B2","CB003",137,87,NA
2015,"B2","CB025",190,52,NA
2015,"B2","CB020",207,50,NA
2015,"B2","CB019",272,68,NA
2015,"B2","CB020",24,58,NA
2015,"B2","CB003",191,73,NA
2015,"B2","CB019",152,67,NA
2015,"B2","SB001",107,68,NA
2015,"B2","SB001",5,51,NA
2015,"B2","SB001",193,55,NA
2015,"B2","HZ092",661,53,NA
2015,"B2","CB019",162,79,NA
2015,"B2","CB026",229,58,NA
2015,"B2","CB020",120,56,NA
2015,"B2","CB026",290,65,NA
2015,"B2","CB011",20,44,NA
2015,"B2","CB019",135,71,NA
2015,"B2","CB003",163,84,NA
2015,"B2","CB020",56,75,NA
2015,"B2","SB001",263,51,NA
2015,"B2","CB019",132,61,NA
2015,"B2","CB004",256,44,NA
2015,"B2","CB003",292,56,NA
2015,"B2","SB001",95,58,NA
2015,"B2","CB019",130,72,NA
2015,"B2","CB015",49,63,NA
2015,"B2","CB003",139,62,NA
2015,"B2","CB003",37,77,NA
2015,"B2","CB003",179,78,NA
2015,"B2","CB003",79,79,NA
2015,"B2","CB003",316,89,NA
2015,"B2","CB019",201,NA,"UP"
2015,"B2","CB020",39,43,NA
2015,"B2","CB020",57,57,NA
2015,"B2","CB011",35,NA,"UP"
2015,"B2","SB001",175,79,NA
2015,"B2","SB001",268,61,NA
2015,"B2","CB019",166,61,NA
2015,"B2","CB011",77,42,NA
2015,"B2","CB011",78,44,NA
2015,"B2","CB001",26,59,NA
2015,"B2","CB011",16,NA,"AB"
2015,"B2","SB001",336,NA,"DPR"
2015,"B2","CB011",80,37,NA
2015,"B2","CB025",228,73,NA
2015,"B2","CB001",154,71,NA
2015,"B2","CB011",61,57,NA
2015,"B2","CB015",101,34,NA
2015,"B2","CB020",103,67,NA
2015,"B2","CB024",232,54,NA
2015,"B2","CB019",119,50,NA
2015,"B2","SB001",153,60,NA
2015,"B2","CB019",40,71,NA
2015,"B2","CB020",223,50,NA
2015,"B2","CB025",170,79,NA
2015,"B2","CB011",348,51,NA
2015,"B2","CB018",116,80,NA
2015,"B2","CB020",28,50,NA
2015,"B2","CB011",75,47,NA
2015,"B2","CB019",111,NA,"UP"
2015,"B2","SB001",271,58,NA
2015,"B2","CB003",54,80,NA
2015,"B2","CB025",129,83,NA
2015,"B2","CB001",275,50,NA
2015,"B2","CB020",50,69,NA
2015,"B2","CB018",41,60,NA
2015,"B2","CB003",105,68,NA
2015,"B2","CB003",127,71,NA
2015,"B2","CB011",85,42,NA
2015,"B2","CB019",118,57,NA
2015,"B2","SB001",63,52,NA
2015,"B2","CB011",14,NA,"47A"
2015,"B2","CB003",186,73,NA
2015,"B2","CB003",147,67,NA
2015,"B2","CB011",87,34,NA
2015,"B2","CB018",97,61,NA
2015,"B2","CG031",18,66,NA
2015,"B2","CB020",88,53,NA
2015,"B2","CB020",304,71,NA
2015,"B2","CB020",109,72,NA
2015,"B2","CB003",249,54,NA
2015,"B2","CB003",158,81,NA
2015,"B2","CB003",215,84,NA
2015,"B2","SB001",92,49,NA
2015,"B2","CB003",70,75,NA
2015,"B2","CB003",200,66,NA
2015,"B2","CB018",74,65,NA
2015,"B2","CB001",243,59,NA
2015,"B2","CB025",261,73,NA
2015,"B2","CG031",328,65,NA
2015,"B2","CB020",60,54,NA
2015,"B2","CB004",112,NA,"46A"
2015,"B2","CB003",160,69,NA
2015,"B2","CB003",126,41,NA
2015,"B2","CB011",117,51,NA
2015,"B2","CB019",48,56,NA
2015,"B2","CB025",262,76,NA
2015,"B2","CB003",67,58,NA
2015,"B2","CB026",205,70,NA
2015,"B2","CB011",55,60,NA
2015,"B2","CB003",45,84,NA
2015,"B2","CB019",125,72,NA
2015,"B2","CB025",150,85,NA
2015,"B2","CB011",114,NA,"48A"
2015,"B2","CB023",66,66,NA
2015,"B2","CB003",53,54,NA
2015,"B2","SB001",143,53,NA
2015,"B2","CB019",159,73,NA
2015,"B2","CB019",94,59,NA
2015,"B2","CB020",34,64,NA
2015,"B2","CB003",145,75,NA
2015,"B2","CB003",197,91,NA
2015,"B2","CB003",128,80,NA
2015,"B2","CB003",210,73,NA
2015,"B2","CB003",248,85,NA
2015,"B2","CB020",113,60,NA
2015,"B2","CB003",151,94,NA
2016,"B2","CB003",556,35,NA
2016,"B2","CB019",173,38,NA
2016,"B2","CB019",322,57,NA
2016,"B2","CB019",541,78,NA
2016,"B2","CB018",244,72,NA
2016,"B2","SB001",3,69,NA
2016,"B2","SB001",585,75,NA
2016,"B2","CB015",454,41,NA
2016,"B2","CB019",522,59,NA
2016,"B2","CB023",195,28,NA
2016,"B2","CB003",382,57,NA
2016,"B2","CB003",468,82,NA
2016,"B2","CB003",549,78,NA
2016,"B2","CB003",448,60,NA
2016,"B2","CB020",317,61,NA
2016,"B2","CB003",407,76,NA
2016,"B2","CB003",171,57,NA
2016,"B2","CB003",430,55,NA
2016,"B2","CB026",484,80,NA
2016,"B2","CB003",396,88,NA
2016,"B2","CB019",533,59,NA
2016,"B2","CB019",538,66,NA
2016,"B2","CB026",371,69,NA
2016,"B2","CB019",521,82,NA
2016,"B2","CB025",398,76,NA
2016,"B2","CG031",68,38,NA
2016,"B2","CB025",414,59,NA
2016,"B2","CB019",199,50,NA
2016,"B2","CB020",140,57,NA
2016,"B2","CB011",535,15,NA
2016,"B2","CB020",318,50,NA
2016,"B2","CB003",315,74,NA
2016,"B2","SB001",375,50,NA
2016,"B2","CB015",544,33,NA
2016,"B2","CB020",337,76,NA
2016,"B2","CB004",571,48,NA
2016,"B2","CB003",216,71,NA
2016,"B2","CB020",167,57,NA
2016,"B2","CB003",418,83,NA
2016,"B2","CB003",467,83,NA
2016,"B2","CB003",465,65,NA
2016,"B2","CB003",564,50,NA
2016,"B2","CB004",420,41,NA
2016,"B2","CB019",565,70,NA
2016,"B2","SB001",241,25,NA
2016,"B2","CB004",646,31,NA
2016,"B2","CB003",427,55,NA
2016,"B2","SB001",623,45,NA
2016,"B2","CB019",463,70,NA
2016,"B2","SB001",287,51,NA
2016,"B2","CB019",550,38,NA
2016,"B2","CB020",309,47,NA
2016,"B2","SB016",357,46,NA
2016,"B2","CB020",39,70,NA
2016,"B2","CB023",181,50,NA
2016,"B2","CB004",366,50,NA
2016,"B2","CB024",596,50,NA
2016,"B2","CB003",373,81,NA
2016,"B2","CB011",77,57,NA
2016,"B2","CB011",78,59,NA
2016,"B2","CB025",539,71,NA
2016,"B2","CB019",395,44,NA
2016,"B2","CB018",274,74,NA
2016,"B2","CB011",16,34,NA
2016,"B2","SB001",506,50,NA
2016,"B2","SB001",563,39,NA
2016,"B2","CB015",101,62,NA
2016,"B2","CB020",327,41,NA
2016,"B2","CB011",217,37,NA
2016,"B2","CB011",218,NA,"AB"
2016,"B2","CB001",230,49,NA
2016,"B2","CB023",302,39,NA
2016,"B2","SB001",451,33,NA
2016,"B2","CB020",224,72,NA
2016,"B2","CB003",392,74,NA
2016,"B2","CB011",178,NA,"47A"
2016,"B2","CB001",298,NA,"AB"
2016,"B2","CB001",639,31,NA
2016,"B2","SB001",593,77,NA
2016,"B2","CB001",626,38,NA
2016,"B2","SB016",349,20,NA
2016,"B2","CB020",352,64,NA
2016,"B2","CB003",403,83,NA
2016,"B2","CB003",131,82,NA
2016,"B2","CB003",517,85,NA
2016,"B2","CB003",508,64,NA
2016,"B2","CB004",437,39,NA
2016,"B2","CB020",247,52,NA
2016,"B2","CB011",75,57,NA
2016,"B2","CB019",605,49,NA
2016,"B2","CB019",136,49,NA
2016,"B2","CB018",355,64,NA
2016,"B2","CB026",496,54,NA
2016,"B2","CB019",530,50,NA
2016,"B2","CB019",369,72,NA
2016,"B2","CB020",342,39,NA
2016,"B2","CB003",624,72,NA
2016,"B2","CB015",494,52,NA
2016,"B2","CB011",307,23,NA
2016,"B2","CB001",599,41,NA
2016,"B2","CB004",569,41,NA
2016,"B2","CB018",43,67,NA
2016,"B2","CB020",293,58,NA
2016,"B2","CB020",214,66,NA
2016,"B2","CB018",260,80,NA
2016,"B2","CB018",341,NA,"UP"
2016,"B2","CB020",246,64,NA
2016,"B2","CB011",85,32,NA
2016,"B2","CB019",239,57,NA
2016,"B2","CB020",401,52,NA
2016,"B2","CB018",283,75,NA
2016,"B2","CB020",234,65,NA
2016,"B2","CB024",469,40,NA
2016,"B2","CB020",227,57,NA
2016,"B2","CB001",553,NA,"UP"
2016,"B2","CB019",212,55,NA
2016,"B2","CB020",331,40,NA
2016,"B2","CB025",422,70,NA
2016,"B2","CB001",278,34,NA
2016,"B2","CB004",168,NA,"LOA"
2016,"B2","CB020",461,50,NA
2016,"B2","CB024",345,50,NA
2016,"B2","CB001",319,62,NA
2016,"B2","SB001",13,NA,"AB"
2016,"B2","CB001",411,53,NA
2016,"B2","CB019",389,63,NA
2016,"B2","CB019",655,59,NA
2016,"B2","CB003",446,59,NA
2016,"B2","CB003",574,76,NA
2016,"B2","CB019",615,78,NA
2016,"B2","CB003",466,74,NA
2016,"B2","CB001",144,29,NA
2016,"B2","CB020",124,56,NA
2016,"B2","CB019",459,64,NA
2016,"B2","CB003",622,77,NA
2016,"B2","CB004",498,40,NA
2016,"B2","CB003",126,75,NA
2016,"B2","CB020",276,62,NA
2016,"B2","SB001",378,48,NA
2016,"B2","CB020",282,49,NA
2016,"B2","CB019",394,58,NA
2016,"B2","CB020",310,55,NA
2016,"B2","CB019",376,70,NA
2016,"B2","CB004",385,50,NA
2016,"B2","SB001",638,85,NA
2016,"B2","SB001",157,25,NA
2016,"B2","CB001",480,63,NA
2016,"B2","CB003",499,62,NA
2016,"B2","CB003",364,62,NA
2016,"B2","CB025",577,59,NA
2016,"B2","CB023",495,41,NA
2016,"B2","CB026",421,74,NA
2016,"B2","CB020",242,36,NA
2016,"B2","CB020",206,50,NA
2016,"B2","CB004",434,NA,"UP"
2016,"B2","CB019",415,61,NA
2016,"B2","CB019",419,53,NA
2016,"B2","CB020",251,26,NA
2016,"B2","CB020",567,65,NA
2016,"B2","CB020",257,54,NA
2016,"B2","CB003",486,55,NA
2016,"B2","CB003",450,79,NA
2016,"B2","CB003",435,66,NA
2016,"B2","CB003",462,64,NA
2016,"B2","CB003",489,54,NA
2016,"B2","CB011",65,30,NA
2016,"B2","CB011",250,53,NA
2016,"B2","CB026",490,70,NA
2016,"B2","CB019",558,79,NA
2016,"B2","CB019",579,44,NA
2016,"B2","CB003",483,47,NA
2016,"B2","CB020",356,63,NA
2016,"B2","CB019",600,60,NA
2016,"B2","CB003",573,70,NA
2016,"B2","CB019",412,83,NA
2017,"B2","CB011",688,59,NA
2017,"B2","CB003",872,63,NA
2017,"B2","CB025",848,55,NA
2017,"B2","CB003",556,65,NA
2017,"B2","SB016",510,NA,"UP"
2017,"B2","CB001",906,52,NA
2017,"B2","CB001",255,NA,"UP"
2017,"B2","CB001",749,NA,"DPR"
2017,"B2","CB019",173,77,NA
2017,"B2","CB003",867,75,NA
2017,"B2","CB019",693,NA,"UP"
2017,"B2","CB003",759,71,NA
2017,"B2","CB003",790,72,NA
2017,"B2","CB003",718,65,NA
2017,"B2","CB003",797,59,NA
2017,"B2","CB019",889,62,NA
2017,"B2","SB001",425,60,NA
2017,"B2","CB003",827,65,NA
2017,"B2","CB019",841,74,NA
2017,"B2","CB019",852,70,NA
2017,"B2","CB018",513,69,NA
2017,"B2","CB019",507,52,NA
2017,"B2","CB003",731,60,NA
2017,"B2","CB003",861,62,NA
2017,"B2","CB003",782,56,NA
2017,"B2","SB001",497,52,NA
2017,"B2","CB019",532,50,NA
2017,"B2","CB019",684,65,NA
2017,"B2","CB019",543,85,NA
2017,"B2","CB019",711,15,NA
2017,"B2","CB003",774,53,NA
2017,"B2","CB011",406,39,NA
2017,"B2","CB003",750,64,NA
2017,"B2","CG031",68,61,NA
2017,"B2","CB003",701,62,NA
2017,"B2","CB011",535,NA,"AB"
2017,"B2","CB001",444,62,NA
2017,"B2","CB019",706,56,NA
2017,"B2","CB003",798,60,NA
2017,"B2","CB020",641,28,NA
2017,"B2","CB019",795,NA,"UP"
2017,"B2","CB001",464,36,NA
2017,"B2","SB001",540,43,NA
2017,"B2","CB003",377,58,NA
2017,"B2","CG031",1262,54,NA
2017,"B2","CB004",804,36,NA
2017,"B2","CB019",923,56,NA
2017,"B2","CB019",787,60,NA
2017,"B2","CB004",420,73,NA
2017,"B2","CB020",457,50,NA
2017,"B2","CB020",788,69,NA
2017,"B2","CB004",930,57,NA
2017,"B2","CB004",809,69,NA
2017,"B2","CB019",689,NA,"UP"
2017,"B2","CB003",729,66,NA
2017,"B2","CB025",824,66,NA
2017,"B2","CB019",683,62,NA
2017,"B2","CB004",374,NA,"UP"
2017,"B2","SB001",241,NA,"45A"
2017,"B2","CB020",651,NA,"AB"
2017,"B2","CB003",802,86,NA
2017,"B2","CB020",611,50,NA
2017,"B2","CB001",898,58,NA
2017,"B2","SB001",785,58,NA
2017,"B2","CB019",550,66,NA
2017,"B2","CB020",309,72,NA
2017,"B2","CG031",1219,63,NA
2017,"B2","CB019",738,71,NA
2017,"B2","CB020",362,23,NA
2017,"B2","CB024",596,55,NA
2017,"B2","CB011",379,31,NA
2017,"B2","CB019",432,50,NA
2017,"B2","CB003",766,57,NA
2017,"B2","CB019",395,69,NA
2017,"B2","CB020",383,53,NA
2017,"B2","CB025",727,58,NA
2017,"B2","CB019",854,58,NA
2017,"B2","CB026",662,60,NA
2017,"B2","CB020",512,58,NA
2017,"B2","CB026",664,54,NA
2017,"B2","CB025",811,63,NA
2017,"B2","CB020",554,55,NA
2017,"B2","CB020",551,39,NA
2017,"B2","CB011",580,47,NA
2017,"B2","CB020",327,52,NA
2017,"B2","CB011",217,44,NA
2017,"B2","CB019",876,55,NA
2017,"B2","CB019",709,54,NA
2017,"B2","CB026",819,NA,"UP"
2017,"B2","CB025",751,62,NA
2017,"B2","SB001",451,44,NA
2017,"B2","CB011",178,43,NA
2017,"B2","CB019",744,52,NA
2017,"B2","CB025",835,79,NA
2017,"B2","CB019",734,66,NA
2017,"B2","CB026",859,72,NA
2017,"B2","CB001",639,37,NA
2017,"B2","CB025",699,68,NA
2017,"B2","SB001",879,60,NA
2017,"B2","CB026",754,53,NA
2017,"B2","CG031",8,NA,"INC"
2017,"B2","CB020",617,54,NA
2017,"B2","CB001",626,65,NA
2017,"B2","CB011",503,NA,"UP"
2017,"B2","CB026",700,67,NA
2017,"B2","CB020",424,47,NA
2017,"B2","CB020",438,47,NA
2017,"B2","CB003",831,71,NA
2017,"B2","CB003",720,60,NA
2017,"B2","CB025",681,73,NA
2017,"B2","CB019",605,56,NA
2017,"B2","CB019",136,65,NA
2017,"B2","CB019",519,39,NA
2017,"B2","CB011",886,29,NA
2017,"B2","CB025",690,NA,"UP"
2017,"B2","CB004",776,62,NA
2017,"B2","SB001",894,55,NA
2017,"B2","CB020",453,59,NA
2017,"B2","CB020",342,62,NA
2017,"B2","CB003",673,68,NA
2017,"B2","CB019",687,52,NA
2017,"B2","CB001",476,NA,"UP"
2017,"B2","CB004",796,NA,"UP"
2017,"B2","CB026",905,31,NA
2017,"B2","CB003",511,56,NA
2017,"B2","CB011",307,55,NA
2017,"B2","SB001",713,NA,"DPR"
2017,"B2","CB003",862,50,NA
2017,"B2","CB026",703,52,NA
2017,"B2","CB001",634,NA,"LOA"
2017,"B2","CB019",586,61,NA
2017,"B2","CB020",331,54,NA
2017,"B2","CB019",926,43,NA
2017,"B2","CB011",620,61,NA
2017,"B2","CB020",461,59,NA
2017,"B2","SB001",901,50,NA
2017,"B2","CB018",478,61,NA
2017,"B2","CB025",845,52,NA
2017,"B2","SB016",902,59,NA
2017,"B2","CG031",1227,41,NA
2017,"B2","SB001",897,55,NA
2017,"B2","SB001",482,NA,"UP"
2017,"B2","CB003",716,66,NA
2017,"B2","CB025",823,71,NA
2017,"B2","CB003",458,66,NA
2017,"B2","CB003",433,68,NA
2017,"B2","CB025",825,56,NA
2017,"B2","CB019",514,45,NA
2017,"B2","CB004",669,50,NA
2017,"B2","CB011",607,40,NA
2017,"B2","CB003",674,60,NA
2017,"B2","SB001",378,53,NA
2017,"B2","CB020",282,60,NA
2017,"B2","CB011",311,45,NA
2017,"B2","CB004",441,52,NA
2017,"B2","CB001",627,42,NA
2017,"B2","CB020",591,51,NA
2017,"B2","CB004",527,59,NA
2017,"B2","CB019",717,77,NA
2017,"B2","CB019",800,81,NA
2017,"B2","CB023",667,35,NA
2017,"B2","CB019",843,51,NA
2017,"B2","CB004",882,62,NA
2017,"B2","CB001",730,33,NA
2017,"B2","CB001",704,71,NA
2017,"B2","CB018",529,NA,"AB"
2017,"B2","CB020",242,68,NA
2017,"B2","CB001",288,39,NA
2017,"B2","CB019",575,34,NA
2017,"B2","CB004",808,41,NA
2017,"B2","CB020",251,61,NA
2017,"B2","CB019",736,67,NA
2017,"B2","CB019",726,56,NA
2017,"B2","CB003",768,68,NA
2017,"B2","CB011",488,54,NA
2017,"B2","CB011",65,57,NA
2017,"B2","CG031",1207,NA,"AB"
2017,"B2","CB004",810,61,NA
2017,"B2","CB001",481,42,NA
2017,"B2","CB019",777,58,NA
2017,"B2","CB018",404,56,NA
2017,"B2","SB001",899,66,NA
2017,"B2","SB001",697,50,NA
2017,"B2","CB019",579,68,NA
2017,"B2","CB019",801,61,NA
2017,"B2","CB003",483,63,NA
2018,"B2","CB020",888,84,NA
2018,"B2","CB001",1073,59,NA
2018,"B2","CB003",1125,44,NA
2018,"B2","CB025",1105,66,NA
2018,"B2","CB001",255,73,NA
2018,"B2","SB001",694,84,NA
2018,"B2","CB019",1007,78,NA
2018,"B2","CB003",983,78,NA
2018,"B2","CB023",970,40,NA
2018,"B2","CB001",650,NA,"DPR"
2018,"B2","CB019",1245,65,NA
2018,"B2","CB026",1021,53,NA
2018,"B2","CB001",1138,NA,"DPR"
2018,"B2","CB003",855,66,NA
2018,"B2","CB019",1119,60,NA
2018,"B2","CB019",1174,44,NA
2018,"B2","CB026",1072,55,NA
2018,"B2","CB019",1052,67,NA
2018,"B2","CB019",1197,NA,"DPR"
2018,"B2","CB001",1238,29,NA
2018,"B2","CB026",732,55,NA
2018,"B2","SB001",1226,59,NA
2018,"B2","HB001",1169,75,NA
2018,"B2","CB003",1004,72,NA
2018,"B2","CB020",805,69,NA
2018,"B2","CB019",1108,57,NA
2018,"B2","SB001",967,75,NA
2018,"B2","CB019",711,72,NA
2018,"B2","CB003",1041,60,NA
2018,"B2","CB015",1101,53,NA
2018,"B2","SB001",972,71,NA
2018,"B2","CB001",1068,50,NA
2018,"B2","CB026",1143,56,NA
2018,"B2","CB019",988,50,NA
2018,"B2","SB001",1158,59,NA
2018,"B2","CB019",991,73,NA
2018,"B2","CB015",1135,42,NA
2018,"B2","CB019",1117,64,NA
2018,"B2","CB020",399,52,NA
2018,"B2","CB019",980,65,NA
2018,"B2","CB003",1076,64,NA
2018,"B2","CB019",952,55,NA
2018,"B2","CB019",1048,65,NA
2018,"B2","CB020",641,43,NA
2018,"B2","CB025",960,72,NA
2018,"B2","CB003",1055,72,NA
2018,"B2","CB019",1232,64,NA
2018,"B2","CB003",1210,59,NA
2018,"B2","CB004",1030,79,NA
2018,"B2","CB003",1046,75,NA
2018,"B2","CB026",1241,34,NA
2018,"B2","CB023",1154,61,NA
2018,"B2","CB001",741,35,NA
2018,"B2","CB003",1183,74,NA
2018,"B2","CB019",1000,64,NA
2018,"B2","CB003",977,61,NA
2018,"B2","CB025",1050,63,NA
2018,"B2","CB019",969,60,NA
2018,"B2","CB020",651,66,NA
2018,"B2","CB004",1127,53,NA
2018,"B2","CB003",1018,66,NA
2018,"B2","CB003",1107,70,NA
2018,"B2","SB001",1184,63,NA
2018,"B2","CB020",362,69,NA
2018,"B2","CB004",959,54,NA
2018,"B2","SB001",1015,56,NA
2018,"B2","CB025",1097,NA,"UP"
2018,"B2","CB023",707,NA,"UP"
2018,"B2","CB004",1035,53,NA
2018,"B2","CB020",551,76,NA
2018,"B2","CB018",908,58,NA
2018,"B2","CB011",217,54,NA
2018,"B2","CB004",791,61,NA
2018,"B2","CB003",978,59,NA
2018,"B2","CB011",589,NA,"AB"
2018,"B2","SB001",451,59,NA
2018,"B2","CB003",1185,56,NA
2018,"B2","CB003",1019,54,NA
2018,"B2","CB026",1085,65,NA
2018,"B2","CB011",668,36,NA
2018,"B2","SB001",1092,58,NA
2018,"B2","SB001",963,74,NA
2018,"B2","SB001",1255,69,NA
2018,"B2","CB026",1233,62,NA
2018,"B2","CB020",424,63,NA
2018,"B2","CB026",973,60,NA
2018,"B2","SB001",1172,NA,"UP"
2018,"B2","CB026",1239,60,NA
2018,"B2","CB020",438,64,NA
2018,"B2","CB004",962,35,NA
2018,"B2","CB026",979,76,NA
2018,"B2","CB019",519,63,NA
2018,"B2","CB001",984,NA,"AB"
2018,"B2","CB019",1020,56,NA
2018,"B2","CB011",886,NA,"UP"
2018,"B2","CU020",361,NA,"DPR"
2018,"B2","CB019",1123,56,NA
2018,"B2","CB026",1260,68,NA
2018,"B2","CB011",1044,46,NA
2018,"B2","CU020",474,NA,"DPR"
2018,"B2","SB001",853,43,NA
2018,"B2","SB001",1244,NA,"DPR"
2018,"B2","CB019",1103,54,NA
2018,"B2","CB025",762,NA,"DPR"
2018,"B2","CB019",1137,80,NA
2018,"B2","CB001",476,60,NA
2018,"B2","CB026",905,NA,"DPR"
2018,"B2","CB019",893,71,NA
2018,"B2","SB001",713,63,NA
2018,"B2","SB016",578,NA,"DPR"
2018,"B2","CB003",1112,NA,"UP"
2018,"B2","CB020",1056,65,NA
2018,"B2","CB019",676,65,NA
2018,"B2","CB003",985,64,NA
2018,"B2","CB004",1084,36,NA
2018,"B2","CB025",1161,75,NA
2018,"B2","CB019",1090,51,NA
2018,"B2","CB001",943,35,NA
2018,"B2","CB003",1014,76,NA
2018,"B2","CB023",719,NA,"UP"
2018,"B2","CB025",986,62,NA
2018,"B2","CB020",786,NA,"UP"
2018,"B2","CB020",770,60,NA
2018,"B2","CB019",926,76,NA
2018,"B2","CZ001",21,NA,"DPR"
2018,"B2","CB004",929,32,NA
2018,"B2","SB001",1212,50,NA
2018,"B2","CB019",1167,71,NA
2018,"B2","CB001",1198,43,NA
2018,"B2","CU020",1520,NA,"47A"
2018,"B2","CB020",772,70,NA
2018,"B2","SB001",1062,53,NA
2018,"B2","CB025",1038,58,NA
2018,"B2","CB011",784,36,NA
2018,"B2","CB026",996,66,NA
2018,"B2","CB019",514,68,NA
2018,"B2","CB019",1017,66,NA
2018,"B2","CB019",1217,56,NA
2018,"B2","CB025",1089,58,NA
2018,"B2","CB001",917,NA,"DPR"
2018,"B2","CB001",627,54,NA
2018,"B2","SB001",1189,82,NA
2018,"B2","CB025",1001,57,NA
2018,"B2","CB020",509,71,NA
2018,"B2","CB003",995,55,NA
2018,"B2","CB003",990,75,NA
2018,"B2","CB003",1147,79,NA
2018,"B2","SB001",817,61,NA
2018,"B2","SB001",752,59,NA
2018,"B2","CB003",953,66,NA
2018,"B2","CB023",667,50,NA
2018,"B2","CB003",989,36,NA
2018,"B2","CB001",730,60,NA
2018,"B2","CB003",1223,76,NA
2018,"B2","CB003",1058,67,NA
2018,"B2","CB018",529,NA,"AB"
2018,"B2","CB001",1061,NA,"DPR"
2018,"B2","CB011",816,37,NA
2018,"B2","CB015",775,50,NA
2018,"B2","CB001",1116,54,NA
2018,"B2","CB019",575,50,NA
2018,"B2","CB004",808,59,NA
2018,"B2","SB001",1042,56,NA
2018,"B2","CB019",1218,74,NA
2018,"B2","CB003",1005,64,NA
2018,"B2","CB003",1091,79,NA
2018,"B2","CB019",1213,69,NA
2018,"B2","HB001",1003,87,NA
2018,"B2","CB019",1025,75,NA
2018,"B2","CB019",950,56,NA
2018,"B2","CB001",1220,NA,"LOA"
2018,"B2","SB001",907,72,NA
2018,"B2","CB026",1140,65,NA
2018,"B2","CB023",1160,57,NA
2018,"B2","CB025",1057,29,NA
2018,"B2","CB003",1063,58,NA
2018,"B2","CB025",1132,79,NA
2018,"B2","CB003",987,59,NA
2018,"B2","CB003",1168,55,NA
2018,"B2","CB019",997,53,NA
2018,"B2","SB001",1054,96,NA
2018,"B2","SB001",671,75,NA
2018,"B2","CB026",1012,NA,"AB"
2018,"B2","CB004",680,30,NA
2018,"B2","CB025",1027,64,NA
2018,"B2","SB001",1196,42,NA
2019,"B2","CB003",1125,65,NA
2019,"B2","CB003",1435,57,NA
2019,"B2","CB003",1510,55,NA
2019,"B2","CB024",1443,51,NA
2019,"B2","CB003",1204,52,NA
2019,"B2","SB001",1357,NA,"UP"
2019,"B2","CB001",650,46,NA
2019,"B2","CB025",1466,69,NA
2019,"B2","SB001",1242,NA,"LOA"
2019,"B2","CB004",1453,37,NA
2019,"B2","CB019",1037,61,NA
2019,"B2","CB019",1349,54,NA
2019,"B2","CB026",1315,53,NA
2019,"B2","CB003",1282,72,NA
2019,"B2","CB019",1326,NA,"UP"
2019,"B2","CB019",1174,55,NA
2019,"B2","CB003",1319,68,NA
2019,"B2","SB001",1272,40,NA
2019,"B2","CB019",1321,50,NA
2019,"B2","CB019",1197,64,NA
2019,"B2","CB003",1538,59,NA
2019,"B2","CB003",1456,51,NA
2019,"B2","SB001",1451,57,NA
2019,"B2","CB003",1274,66,NA
2019,"B2","CB003",1268,59,NA
2019,"B2","CB019",1495,38,NA
2019,"B2","CB001",1148,NA,"DPR"
2019,"B2","CB020",641,NA,"UP"
2019,"B2","CU020",660,56,NA
2019,"B2","CB026",1330,45,NA
2019,"B2","CB026",1241,57,NA
2019,"B2","CB003",1289,62,NA
2019,"B2","CB019",1540,NA,"UP"
2019,"B2","CB001",741,39,NA
2019,"B2","CB003",1399,73,NA
2019,"B2","CB003",1312,56,NA
2019,"B2","CB004",1206,59,NA
2019,"B2","CB019",1563,NA,"AB"
2019,"B2","CB001",1211,20,NA
2019,"B2","CB026",1461,36,NA
2019,"B2","CB003",1478,64,NA
2019,"B2","SB001",1304,50,NA
2019,"B2","CB025",947,NA,"DPR"
2019,"B2","CB025",1449,59,NA
2019,"B2","CB026",1283,55,NA
